barrage,follow,name,play,tags
38000,172000,出租女友（僅限港澳台地區）,789000,"漫画改,恋爱,声控"
72000,859000,BLACK★ROCK SHOOTER OVA,1401000,"热血,战斗,奇幻"
2302,187000,最游记 RELOAD BLAST,229000,"奇幻,战斗,冒险,神魔"
68000,194000,交响情人梦,2580000,"少女,音乐"
31000,271000,旋风管家 CAN'T TAKE MY EYES OFF YOU,1507000,少女
26000,195000,战姬绝唱SYMPHOGEAR,1296000,"科幻,音乐,热血,原创"
19000,1609000,魔法少女☆伊莉雅 2wei Herz! SP,4037000,"萌系,奇幻,日常"
27000,172000,猎龙飞船,2889000,"漫画改,奇幻,架空,美食"
39000,172000,怪物之子,1311000,治愈
11000,205000,黄金神威,835000,"漫画改,搞笑,冒险,历史"
1999,205000,黄金神威 第三季,487000,"漫画改,冒险,历史,搞笑"
12000,167000,魔力家族,980000,"奇幻,乙女,游戏改"
38000,2146000,告白实行委员会 我于此刻恋上你,5220000,"恋爱,校园,少女,音乐"
193000,160000,御神乐学园组曲,4971000,"热血,校园,社团,战斗"
17000,159000,勿忘蛛,1188000,少女
6272,314000,前进吧！登山少女,963000,"日常,泡面,萌系"
120000,2899000,名侦探柯南 贝克街的亡灵,3863000,"漫画改,推理,智斗"
1567,181000,怪医黑杰克剧场版之超人类,67000,漫画改
92000,197000,梦之祭,3660000,"偶像,原创"
82000,160000,骇客娃娃,3633000,"萌系,战斗"
34000,161000,面包带来和平！,3263000,"萌系,校园,日常,治愈"
221000,1421000,精灵宝可梦XY&Z,7404000,"热血,奇幻,架空,冒险"
24000,162000,给桃子的信,1069000,治愈
49000,256000,SHOW BY ROCK!! 第二季,3439000,"游戏改,搞笑,音乐,穿越"
68000,2899000,名侦探柯南 计时引爆摩天楼,3915000,"漫画改,推理,智斗"
20000,1438000,EVA 新世纪福音战士剧场版：死与新生,3014000,"科幻,机战,战斗"
70000,4774000,剧场版 魔法禁书目录炭 SP,4328000,"科幻,战斗,魔法"
34000,191000,我的女神,1477000,"时泪,治愈,奇幻"
20000,163000,我们的存在,670000,"日常,少女,治愈,恋爱"
152000,611000,少女与战车 剧场版,3061000,少女
12000,152000,至高指令 OAD,1174000,战斗
128000,188000,高达创战者,6081000,机战
112000,152000,恋爱情结,2753000,"恋爱,校园,少女"
37000,675000,晨曦公主 OAD,2986000,"奇幻,少女,架空"
25000,186000,科学小飞侠Crowds,1069000,"科幻,热血"
549000,890000,黑塔利亚 World Series 第4期,6337000,"萌系,日常,声控,泡面"
51000,434000,悠久之翼2,1323000,"少女,催泪,校园,恋爱"
85000,159000,心跳回忆 ONLY LOVE,2439000,"萌系,日常,治愈"
109000,160000,天线宝宝,4135000,少儿
21000,154000,玛丽与魔女之花,2641000,"动画,奇幻"
116000,187000,最游记,2119000,"奇幻,热血,架空,冒险"
45000,181000,怪医黑杰克,1395000,漫画改
29000,156000,宣告黎明的露之歌,716000,奇幻
149000,395000,DOG DAYS'',6183000,"少女,战斗,热血,声控"
27000,238000,机动战士高达 雷霆宙域战线 第一季,3353000,机战
55000,168000,玛莉亚?狂热,1866000,"搞笑,日常"
4207,157000,Dies irae 神怒之日（僅限港澳台地區）,336000,"恋爱,游戏改"
87000,227000,影鳄 承,5019000,奇幻
55000,1253000,灼眼的夏娜S,1233000,"校园,战斗,热血,小说改"
500000,190000,游☆戏☆王 5D's 第一季,17091000,"热血,奇幻,战斗"
67000,147000,时间旅行少女,1852000,"奇幻,日常"
12000,580000,翼年代记 第二季,677000,"架空,穿越,冒险,漫画改"
24000,271000,旋风管家 Cuties,1800000,"搞笑,校园"
50000,147000,偶像选举,2764000,"偶像,音乐,日常"
37000,268000,美男高校地球防卫部LOVE！,671000,"搞笑,奇幻,战斗,校园"
2370,147000,BLACK CAT,625000,"热血,奇幻,战斗"
913000,1519000,绯弹的亚里亚 第一季 OVA,19954000,"萌系,奇幻,战斗"
8272,148000,國王遊戲 The Animation（僅限台灣地區）,318000,"智斗,漫画改"
3836,236000,新妹魔王的契約者  BURST（僅限港澳台）,174000,"小说改,战斗"
43000,157000,交响诗篇 第一季,2657000,"科幻,热血,催泪,机战"
25000,902000,青之驱魔师 剧场版,1150000,"热血,奇幻,战斗"
80000,150000,爱丽丝学园,2466000,"奇幻,日常,少女"
188000,294000,钻石王牌,6630000,运动
5101,1044000,小凉宫春日的忧郁,1015000,"萌系,漫画改"
9730,149000,武器种族传说,669000,"奇幻,热血,架空,冒险"
43000,286000,梦王国与沉睡的100王子,2424000,"乙女,游戏改"
95000,294000,钻石王牌 act II 前半,11025000,"漫画改,校园,运动,社团"
21000,161000,东之伊甸,1104000,"奇幻,日常,治愈,智斗"
13000,453000,叛逆性百万亚瑟王 第二季,2795000,"奇幻,战斗,游戏改"
69000,204000,飙速宅男 新世代,4759000,"热血,运动,漫画改"
49000,140000,源氏物语千年纪 Genji,1482000,"历史,少女,恋爱"
30000,141000,音乐少女,2537000,"搞笑,音乐,偶像,日常"
24000,140000,八月的棒球甜心,1363000,"游戏改,运动,校园"
4016,2692000,如果有○○就好了。,6507000,"小说改,恋爱"
87000,148000,光能使者,4044000,"时泪,奇幻,热血,冒险"
173000,142000,麻辣教师GTO,4803000,"时泪,搞笑,日常,热血"
48000,142000,大叔与棉花糖,5520000,"日常,泡面,萌系"
231000,1421000,精灵宝可梦 超世代,6107000,"热血,战斗,励志,架空"
329000,1244000,×××HOLiC·笼,6819000,奇幻
49000,144000,阿童木起源,2411000,"科幻,漫画改"
12000,144000,橘色奇迹,559000,"漫画改,校园,恋爱,奇幻"
13000,484000,来自深渊 剧场版总集篇,1099000,"漫画改,奇幻,冒险,架空"
94000,144000,屁屁吾郎,6046000,"日常,泡面"
33000,150000,SHUFFLE,1311000,"游戏改,奇幻,魔法,神魔"
27000,149000,A CHANNEL,957000,"萌系,日常,校园,治愈"
24000,924000,虫师 续章 铃之雫,1449000,"奇幻,治愈"
33000,1421000,精灵宝可梦 世代,12995000,"战斗,治愈,架空,冒险"
30000,154000,热风海陆BUSHIROAD,981000,"热血,冒险"
153000,590000,南家三姐妹 再来一碗,3272000,"萌系,搞笑,日常"
7912,134000,伯纳德小姐说。,1927000,"漫画改,日常,泡面"
25000,135000,Infini-T Force,1867000,"热血,战斗"
40000,140000,CANDY BOY,1578000,日常
18000,136000,Love Live！虹咲学园学园偶像同好会,601000,"校园,偶像,音乐"
66000,1196000,青春之旅 OAD,3031000,"恋爱,校园"
114000,169000,不可思议星球的双胞胎公主,2430000,"奇幻,少女,魔法"
7599,1114000,黑子的篮球 第3期 OVA,591000,"热血,校园,社团,运动"
25000,3537000,魔卡少女樱 知世的影像活跃日记,2025000,"少女,魔法"
34000,279000,银河英雄传说：全新命题,1684000,"小说改,科幻,架空,智斗"
9852,136000,B-PROJECT～绝顶＊Emotion～,2366000,"音乐,偶像,原创"
33000,1253000,灼眼的夏娜 OVA 恋爱与温泉的校外学习！,802000,"校园,热血,小说改,奇幻"
28000,137000,樱花忍法帖,2795000,"小说改,战斗"
16000,240000,越狱兔 前传,12850000,"萌系,搞笑,泡面"
30000,533000,蔷薇少女 梦之终结,1178000,"萌系,奇幻"
110000,145000,少女革命,1678000,"奇幻,校园,少女,战斗"
34000,891000,钢之炼金术师 香巴拉的征服者,1311000,"奇幻,战斗,架空,冒险"
115000,359000,HELLO!! 黄金拼图,1714000,"校园,日常,治愈"
23000,139000,僵尸借贷,907000,"奇幻,热血"
34000,764000,潜行吧！奈亚子W OVA,2591000,搞笑
33000,128000,温泉幼精箱根酱,3463000,"萌系,日常,奇幻"
43000,734000,GJ部@,1272000,"搞笑,日常,校园,萌系"
82000,140000,热带雨林的爆笑生活,2275000,搞笑
49000,139000,人鱼的旋律,2300000,"萌系,奇幻"
7152,236000,新妹魔王的契約者（僅限港澳台）,232000,"小说改,战斗"
67000,148000,Classica Loid,2240000,"搞笑,原创,音乐,机战"
22000,128000,幻影少年,852000,奇幻
32000,128000,坂道上的阿波罗,724000,"音乐,治愈,励志,校园"
4352,131000,勇者斗恶龙 达伊的大冒险,479000,"热血,战斗,冒险,漫画改"
18000,464000,宇宙战舰提拉米斯II,3480000,"搞笑,奇幻,泡面,漫画改"
26000,2897000,月色真美 SP,2315000,"恋爱,校园,原创"
65000,131000,爱丝卡与罗吉的工作室 黄昏之空的炼金术士,1877000,"奇幻,治愈,少女,架空"
9576,130000,简单易懂的现代魔法,1049000,奇幻
5195,130000,千子,652000,"奇幻,少女"
146000,268000,美男高校地球防卫部LOVE！LOVE！,1686000,"搞笑,校园,战斗"
108000,132000,核爆默示录,3018000,"科幻,冒险"
20000,1646000,邻座的怪同学 OAD,1499000,"搞笑,校园,少女"
1795,133000,永远之久远,241000,战斗
102000,517000,偶像大师 灰姑娘女孩 第2期,2686000,"音乐,励志,偶像,少女"
12000,476000,搞笑漫画日和＋,2503000,"搞笑,泡面"
116000,125000,血型君2,7239000,泡面
85000,125000,你的名字。（中文）,3894000,"剧情,爱情,动画"
36000,1640000,NEW GAME! OVA,1114000,职场
3520,148000,神曲奏界POLYPHONICA 第一季,381000,"奇幻,架空"
24000,152000,当女孩遇到熊,1047000,"日常,治愈"
35000,1244000,×××HOLiC 仲夏夜之梦,1631000,奇幻
168000,309000,歌之☆王子殿下 真爱2000%,2613000,"音乐,声控,乙女"
27000,125000,ID-0,1840000,"科幻,原创"
15000,267000,魔法少女什么的已经够了啦。第二季,2323000,"萌系,魔法,日常,泡面"
99000,126000,复仇者：世上最强英雄组合,3804000,"科幻,热血"
37000,127000,鬼滅之刃（僅限台灣地區）,3011000,"漫画改,战斗"
302,126000,魔法学园MA,195000,"萌系,日常"
115000,182000,我们这一家 新篇,5698000,日常
31000,1304000,女神异闻录5 动画版 年末特别篇「前篇 / 后篇」,1471000,"奇幻,游戏改"
19000,127000,鬼平,2209000,"推理,历史"
43000,342000,剧场版 快要坏掉的八音盒,1793000,"催泪,治愈"
4236,127000,调酒师,454000,"日常,治愈"
4397,127000,目隱都市的演繹者（僅限港澳台地區）,116000,"科幻,战斗"
124000,330000,萝球社！SS,1665000,"萌系,校园,运动,小说改"
69000,562000,花牌情缘 第二季,1998000,"少女,运动,校园,热血"
11000,180000,Tokyo Guru: re (Part 2)（僅限港澳台地區）,673000,"热血,战斗,漫画改"
329000,1244000,×××HOLiC·春梦记,6819000,奇幻
101000,310000,高校星歌剧 第二季,3295000,"音乐,校园,原创,偶像"
25000,119000,亡念之扎姆德,959000,"奇幻,科幻,架空"
19000,161000,夜樱四重奏,866000,奇幻
37000,135000,马达加斯加的企鹅 第一季,3207000,萌系
90000,270000,银之匙 Silver Spoon 第二季,4623000,"日常,热血,校园,美食"
13000,119000,战斗司书,1296000,"奇幻,科幻,热血,声控"
908,1235000,赤发白雪姬 OVA 不值一提的宝物、这一页,75000,"奇幻,少女"
50000,128000,草莓棉花糖,1384000,"萌系,日常,治愈"
8864,123000,堀桑与宫村君,922000,恋爱
90000,590000,南家三姐妹 欢迎回来,2789000,"萌系,搞笑,日常"
199000,1421000,精灵宝可梦 钻石&珍珠,6094000,"热血,战斗,励志,游戏改"
36000,124000,LEVEL E,1648000,"奇幻,科幻"
20000,179000,BanG Dream! 少女乐团派对☆PICO,7741000,"萌系,音乐,少女,游戏改"
168000,124000,纯洁的玛利亚,5984000,"历史,奇幻,少女"
85000,240000,越狱兔 第1季,5222000,"萌系,搞笑,泡面"
85000,227000,影鳄,4644000,奇幻
35000,136000,萌菌物语,1063000,"萌系,日常"
1050,116000,Dimension W~维度战记~ OVA,634000,"科幻,战斗"
25000,131000,X战记,958000,"奇幻,热血,战斗,时泪"
8937,116000,药师寺凉子的怪奇事件簿,612000,"奇幻,日常,热血,推理"
30000,395000,DOG DAYS',1285000,"少女,战斗,热血,声控"
24000,145000,玉响～hitotose～,591000,"日常,治愈,社团"
5998,116000,魔術學姐（僅限港澳台地區）,594000,"漫画改,搞笑,恋爱"
10000,256000,SHOW BY ROCK!! Short!!,2203000,"萌系,搞笑,音乐,泡面"
63000,115000,夏雪密会,1280000,"奇幻,少女"
18000,117000,最终幻想15 兄弟情,2360000,"奇幻,游戏改,架空,冒险"
25000,124000,吹響！上低音號 第二季（僅限台灣地區）,616000,"音乐,校园,恋爱,社团"
15000,920000,小魔女学园,1239000,"萌系,奇幻,搞笑,校园"
16000,563000,排球少年剧场版 结束与开始,1361000,"热血,校园,社团,运动"
31000,117000,薄樱鬼 御伽草子,2818000,"萌系,乙女,泡面"
26000,158000,文学少女,555000,"治愈,校园,小说改"
215000,118000,牙狼 -炎之刻印-,7116000,"热血,奇幻,战斗"
32000,119000,MYSELF;YOURSELF,886000,"日常,治愈"
19000,167000,创圣的大天使,1286000,"科幻,热血,机战,架空"
7914,205000,黄金神威 第二季,410000,"漫画改,搞笑,冒险,历史"
95000,119000,东京猫猫,2436000,"萌系,奇幻"
24000,148000,城市猎人 TV版,1230000,"搞笑,热血"
76000,2899000,名侦探柯南 迷宫的十字路口,2563000,"漫画改,推理,智斗"
6513,110000,CANNON BUSTERS ,971000,"漫画改,搞笑,冒险,科幻"
26000,111000,凉风,1564000,"日常,少女"
13000,109000,海物语,499000,"奇幻,魔法"
8339,109000,废弃公主,305000,"奇幻,架空,冒险"
23000,836000,攻壳机动队ARISE ALTERNATIVE ARCHITECTURE,2413000,"科幻,热血,智斗"
117000,111000,阿拉德战记,2316000,"奇幻,热血,架空,冒险"
13000,112000,歌塑世界,1865000,"原创,校园,音乐,偶像"
7112,109000,H2O 赤砂的印记,318000,"少女,治愈"
11000,123000,SWORD GAI 装刀凯 The Animation,752000,"奇幻,战斗,漫画改"
40000,113000,星空清理者,1117000,"科幻,催泪,漫画改"
9703,112000,Sends?of?Destruction,705000,"奇幻,热血,架空,冒险"
26000,119000,图书馆战争,821000,"奇幻,热血"
22000,112000,灵感！,922000,"奇幻,少女"
23000,114000,铳墓,1105000,"奇幻,热血,战斗"
182000,890000,"黑塔利亚 剧场版 银幕HETALIA Axis Powers Paint it, White",1153000,"萌系,奇幻"
26000,114000,结界师,1370000,"奇幻,热血"
19000,476000,搞笑漫画日和2,2994000,"搞笑,泡面"
21000,142000,心之彼端2,1034000,日常
121000,446000,魔法少女奈叶ViVid,4970000,"萌系,少儿,热血,魔法"
73000,2899000,名侦探柯南 纯黑的恶梦,2823000,"漫画改,推理,智斗"
10000,875000,滑头鬼之孙 ～奴良组事始～,1131000,战斗
8759,104000,不愉快的怪物庵（僅限台灣地區）,257000,"奇幻,日常,治愈"
8398,580000,翼·年代记 东京默示录,675000,"热血,奇幻,架空,穿越"
38000,108000,星梦手记,1719000,"科幻,偶像,励志,原创"
8017,104000,提亚拉之泪,437000,"奇幻,战斗,架空,冒险"
75000,124000,高智能方程式,3542000,"时泪,科幻,运动,热血"
18000,105000,哥斯拉：怪兽行星,2722000,"动作,科幻,动画"
9729,247000,忍者少女千鸟～伊势?金崎篇～,3689000,"历史,泡面,漫画改"
22000,179000,BanG Dream! 少女乐团派对！☆PICO～大份～,4539000,"萌系,音乐,原创,校园"
6247,106000,Under The Dog,656000,战斗
9070,107000,幼女戰記（僅限港澳台地區）,300000,"小说改,穿越,奇幻,战斗"
20000,876000,剧场版 王室教师海涅,506000,"搞笑,漫画改"
4098,108000,食梦者玛利,240000,奇幻
8382,108000,"Wake Up, Girls! 新章",808000,"音乐,偶像,社团,原创"
74000,2899000,名侦探柯南 世纪末的魔术师,2425000,"漫画改,推理,智斗"
53000,131000,四驱兄弟（中文）,3123000,"时泪,热血"
42000,109000,复活！小猫咪,6510000,"萌系,日常,治愈"
7636,118000,机巧魔神,677000,"科幻,热血"
184000,533000,头文字D Second Stage,5467000,"时泪,运动,热血"
78000,2899000,名侦探柯南 瞳孔中的暗杀者,2303000,"漫画改,推理,智斗"
69000,2899000,名侦探柯南 银翼的魔术师,2321000,"漫画改,推理,智斗"
61000,2899000,名侦探柯南 第14个目标,2392000,"漫画改,推理,智斗"
8616,128000,打工小哥,1566000,原创
17000,476000,搞笑漫画日和3,2224000,"搞笑,泡面"
67000,101000,夏色奇迹,1053000,"日常,治愈,偶像,社团"
17000,653000,白色相簿 下半篇章,700000,"日常,恋爱,游戏改"
96000,419000,食梦者。3,2083000,"日常,热血,励志,职场"
71000,2899000,名侦探柯南 侦探们的镇魂歌,2401000,"漫画改,推理,智斗"
24000,103000,吸血鬼福尔摩斯,2447000,"泡面,推理,神魔"
24000,102000,玲音,633000,科幻
31000,103000,电脑线圈,824000,"科幻,治愈"
100000,113000,AKB0048 第一季,3471000,"科幻,音乐,热血,偶像"
34000,103000,拜托了！老师,1224000,"奇幻,日常,原创"
15000,486000,结城友奈是勇者 -鹫尾须美之章-,1014000,"少女,魔法"
27000,437000,初音岛 S.S.,645000,"日常,游戏改,校园,恋爱"
83000,2899000,名侦探柯南 天空的遇难船,2438000,"漫画改,推理,智斗"
56000,1433000,特别版  Free!-Take Your Marks-,659000,"社团,运动"
12000,156000,破刃之剑,747000,"机战,战斗,架空"
13000,104000,爱情泡泡糖,563000,"日常,少女"
10000,98000,贫穷姐妹物语,374000,"萌系,日常,治愈"
20000,98000,ARGONAVIS from BanG Dream! 梦想协奏曲,1668000,"音乐,偶像,励志"
29000,310000,高校星歌剧 第三季,2361000,"原创,音乐,偶像,声控"
78000,98000,地球防卫少年,1270000,"科幻,机战"
5097,97000,搖曳莊的幽奈小姐（僅限港澳台地區）,122000,"恋爱,神魔,漫画改"
4558,97000,STARRY☆SKY,514000,"乙女,校园,日常"
104000,419000,食梦者。2,2061000,"日常,热血,励志,职场"
16000,98000,阿茹茉妮,804000,"奇幻,治愈"
149000,402000,薄樱鬼 碧血录,3410000,"历史,声控,乙女"
97000,1421000,精灵宝可梦 超级愿望,2928000,"热血,战斗,励志,架空"
9106,100000,穿透幻影的太阳,837000,奇幻
78000,100000,神奇宝贝 起源,3060000,"战斗,架空,冒险"
25000,204000,飙速宅男 GLORY LINE,1850000,热血
68000,100000,超智游戏,3404000,"热血,运动,智斗"
43000,99000,SD高达三国传 Brave Battle Warriors,2584000,"机战,历史"
15000,131000,双恋,548000,"日常,校园"
77000,2899000,名侦探柯南 通往天国的倒计时,2399000,"漫画改,推理,智斗"
35000,100000,阿尔卑斯山的少女,1570000,"日常,治愈"
58000,100000,超级酷乐猫,1814000,"萌系,搞笑,热血,奇幻"
3756,100000,道子与哈金,171000,"热血,战斗"
51000,2899000,名侦探柯南 业火的向日葵,2182000,"漫画改,推理,智斗"
